Data,Hora,Origem,Payload,,
25/03/2025,21:32:39,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00161d07240006c4a707a6b01500000000000000020800000000000000000007e9031915161f1bdd94310d0a,,
25/03/2025,21:32:39,S,+SACK:1bdd$,,
25/03/2025,21:32:39,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00162207240006c4a707a6b01500000000000000020800000000000000000007e903191516241bdeb2190d0a,,
25/03/2025,21:32:40,S,+SACK:1bde$,,
25/03/2025,21:32:40,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00162707240006c4a707a6b01500000000000000020800000000000000000007e903191516291bdfa6fd0d0a,,
25/03/2025,21:32:40,S,+SACK:1bdf$,,
25/03/2025,21:32:40,D,2b4253500700fe2fbf006380200309020915564a5806025d61033300000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00162c07240006c4a707a6b01500000000000000020800000000000000000007e9031915162e1be08d620d0a,,
25/03/2025,21:32:40,S,+SACK:1be0$,,
25/03/2025,21:32:41,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00163107240006c4a707a6b01500000000000000020800000000000000000007e903191516331be116ca0d0a,,
25/03/2025,21:32:41,S,+SACK:1be1$,,
25/03/2025,21:32:41,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00163507240006c4a707a6b01500000000000000020800000000000000000007e903191516381be274570d0a,,
25/03/2025,21:32:41,S,+SACK:1be2$,,
25/03/2025,21:32:42,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00163b07240006c4a707a6b01500000000000000020800000000000000000007e903191517011be366d10d0a,,
25/03/2025,21:32:42,S,+SACK:1be3$,,
25/03/2025,21:32:42,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00170407240006c4a707a6b01500000000000000020800000000000000000007e903191517061be496130d0a,,
25/03/2025,21:32:42,S,+SACK:1be4$,,
25/03/2025,21:32:43,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00170907240006c4a707a6b01500000000000000020800000000000000000007e9031915170b1be5d6c80d0a,,
25/03/2025,21:32:43,S,+SACK:1be5$,,
25/03/2025,21:32:43,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00170e07240006c4a707a6b01500000000000000020800000000000000000007e903191517101be6caba0d0a,,
25/03/2025,21:32:43,S,+SACK:1be6$,,
25/03/2025,21:32:44,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00171307240006c4a707a6b01500000000000000020800000000000000000007e903191517151be78bbe0d0a,,
25/03/2025,21:32:44,S,+SACK:1be7$,,
25/03/2025,21:32:44,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00171807240006c4a707a6b01500000000000000020800000000000000000007e9031915171a1be83fd30d0a,,
25/03/2025,21:32:44,S,+SACK:1be8$,,
25/03/2025,21:32:45,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00171d07240006c4a707a6b01500000000000000020800000000000000000007e9031915171f1be982960d0a,,
25/03/2025,21:32:45,S,+SACK:1be9$,,
25/03/2025,21:32:45,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210910010100000000000240fcf2e873fe9c1d5007e9031a00172207240006c4a707a6b01500000000000000020800000000000000000007e903191517241beaf8b20d0a,,
25/03/2025,21:32:45,S,+SACK:1bea$,,
25/03/2025,21:32:46,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100210b10010100000000000240fcf2e873fe9c1d5007e9031a00172707240006c4a707a6b01500000000000000020800000000000000000007e903191517291bebcbae0d0a,,
25/03/2025,21:32:46,S,+SACK:1beb$,,
25/03/2025,21:32:46,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00172c07240006c4a707a6b01500000000000000020800000000000000000007e9031915172e1bec5e490d0a,,
25/03/2025,21:32:46,S,+SACK:1bec$,,
25/03/2025,21:32:47,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00173107240006c4a707a6b01500000000000000020800000000000000000007e903191517331bedf58f0d0a,,
25/03/2025,21:32:47,S,+SACK:1bed$,,
25/03/2025,21:32:48,D,2b4253500700fe2fbf006380200309020915564a5806025d61033400000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00173607240006c4a707a6b01500000000000000020800000000000000000007e903191517381beeaa9e0d0a,,
25/03/2025,21:32:48,S,+SACK:1bee$,,
25/03/2025,21:32:48,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100220a10010100000000000240fcf2e873fe9c1d5007e9031a00173b0000000000000000000000000000000000020800000000000000000007e903191518011bf064db0d0a,,
25/03/2025,21:32:48,S,+SACK:1bf0$,,
25/03/2025,21:32:48,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100220b10010100000000000240fcf2e873fe9c1d5007e9031a00180407240006c4a707a6b01500000000000000020800000000000000000007e903191518061bf1bd740d0a,,
25/03/2025,21:32:48,S,+SACK:1bf1$,,
25/03/2025,21:32:49,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00180907240006c4a707a6b01500000000000000020800000000000000000007e9031915180b1bf2a6190d0a,,
25/03/2025,21:32:49,S,+SACK:1bf2$,,
25/03/2025,21:32:49,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00180e07240006c4a707a6b01500000000000000020800000000000000000007e903191518101bf4eace0d0a,,
25/03/2025,21:32:49,S,+SACK:1bf4$,,
25/03/2025,21:32:50,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00181307240006c4a707a6b01500000000000000020800000000000000000007e903191518151bf5d91d0d0a,,
25/03/2025,21:32:50,S,+SACK:1bf5$,,
25/03/2025,21:32:50,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00181807240006c4a707a6b01500000000000000020800000000000000000007e9031915181a1bf6acfc0d0a,,
25/03/2025,21:32:50,S,+SACK:1bf6$,,
25/03/2025,21:32:51,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00181d07240006c4a707a6b01500000000000000020800000000000000000007e9031915181f1bf711b90d0a,,
25/03/2025,21:32:51,S,+SACK:1bf7$,,
25/03/2025,21:32:51,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00182207240006c4a707a6b01500000000000000020800000000000000000007e903191518241bf8f61d0d0a,,
25/03/2025,21:32:51,S,+SACK:1bf8$,,
25/03/2025,21:32:52,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00182707240006c4a707a6b01500000000000000020800000000000000000007e903191518291bf9e2f90d0a,,
25/03/2025,21:32:52,S,+SACK:1bf9$,,
25/03/2025,21:32:52,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100210a10010100000000000240fcf2e873fe9c1d5007e9031a00182c07240006c4a707a6b01500000000000000020800000000000000000007e9031915182e1bfa56b10d0a,,
25/03/2025,21:32:52,S,+SACK:1bfa$,,
25/03/2025,21:32:53,D,2b4253500700fe2fbf006380200309020915564a5806025d61033500000100210910010100000000000240fcf2e873fe9c1d5007e9031a00183107240006c4a707a6b01500000000000000020800000000000000000007e903191518331bfbc9730d0a,,
25/03/2025,21:32:53,S,+SACK:1bfb$,,
25/03/2025,21:32:53,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00183607240006c4a707a6b01500000000000000020800000000000000000007e903191518381bfc58160d0a,,
25/03/2025,21:32:53,S,+SACK:1bfc$,,
25/03/2025,21:32:54,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220a10010100000000000240fcf2e873fe9c1d5007e9031a00183b07240006c4a707a6b01500000000000000020800000000000000000007e903191519011bfd1f140d0a,,
25/03/2025,21:32:54,S,+SACK:1bfd$,,
25/03/2025,21:32:54,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220a10010100000000000240fcf2e873fe9c1d5007e9031a00190407240006c4a707a6b01500000000000000020800000000000000000007e903191519061bfeaf520d0a,,
25/03/2025,21:32:54,S,+SACK:1bfe$,,
25/03/2025,21:32:55,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220a10010100000000000240fcf2e873fe9c1d5007e9031a00190907240006c4a707a6b01500000000000000020800000000000000000007e9031915190b1bffef890d0a,,
25/03/2025,21:32:55,S,+SACK:1bff$,,
25/03/2025,21:32:55,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220b10010100000000000240fcf2e873fe9c1d5007e9031a00190e07240006c4a707a6b01500000000000000020800000000000000000007e903191519101c0057030d0a,,
25/03/2025,21:32:55,S,+SACK:1c00$,,
25/03/2025,21:32:56,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220b10010100000000000240fcf2e873fe9c1d5007e9031a00191307240006c4a707a6b01500000000000000020800000000000000000007e903191519151c0116070d0a,,
25/03/2025,21:32:56,S,+SACK:1c01$,,
25/03/2025,21:32:56,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00191807240006c4a707a6b01500000000000000020800000000000000000007e9031915191a1c0218120d0a,,
25/03/2025,21:32:56,S,+SACK:1c02$,,
25/03/2025,21:32:57,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00191d07240006c4a707a6b01500000000000000020800000000000000000007e9031915191f1c03a5570d0a,,
25/03/2025,21:32:57,S,+SACK:1c03$,,
25/03/2025,21:32:57,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00192207240006c4a707a6b01500000000000000020800000000000000000007e903191519241c04c3fb0d0a,,
25/03/2025,21:32:57,S,+SACK:1c04$,,
25/03/2025,21:32:58,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100210b10010100000000000240fcf2e873fe9c1d5007e9031a00192707240006c4a707a6b01500000000000000020800000000000000000007e903191519291c05de3c0d0a,,
25/03/2025,21:32:58,S,+SACK:1c05$,,
25/03/2025,21:32:58,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00192c07240006c4a707a6b01500000000000000020800000000000000000007e9031915192e1c0679880d0a,,
25/03/2025,21:32:58,S,+SACK:1c06$,,
25/03/2025,21:32:59,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100210c10010100000000000240fcf2e873fe9c1d5007e9031a00193107240006c4a707a6b01500000000000000020800000000000000000007e903191519331c07d24e0d0a,,
25/03/2025,21:32:59,S,+SACK:1c07$,,
25/03/2025,21:32:59,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220c10010100000000000240fcf2e873fe9c1d5007e9031a00193607240006c4a707a6b01500000000000000020800000000000000000007e903191519381c083e040d0a,,
25/03/2025,21:32:59,S,+SACK:1c08$,,
25/03/2025,21:33:00,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220b10010100000000000240fcf2e873fe9c1d5007e9031a00193b07240006c4a707a6b01500000000000000020800000000000000000007e90319151a011c0987920d0a,,
25/03/2025,21:33:00,S,+SACK:1c09$,,
25/03/2025,21:33:00,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220b10010100000000000240fcf2e873fe9c1d5007e9031a001a0407240006c4a707a6b01500000000000000020800000000000000000007e90319151a061c0a7a800d0a,,
25/03/2025,21:33:00,S,+SACK:1c0a$,,
25/03/2025,21:33:01,D,2b4253500700fe2fbf006380200309020915564a5806025d61033600000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001a0907240006c4a707a6b01500000000000000020800000000000000000007e90319151a0b1c0b41af0d0a,,
25/03/2025,21:33:01,S,+SACK:1c0b$,,
25/03/2025,21:33:01,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001a0e07240006c4a707a6b01500000000000000020800000000000000000007e90319151a101c0c7d400d0a,,
25/03/2025,21:33:01,S,+SACK:1c0c$,,
25/03/2025,21:33:02,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001a1307240006c4a707a6b01500000000000000020800000000000000000007e90319151a151c0d3c440d0a,,
25/03/2025,21:33:02,S,+SACK:1c0d$,,
25/03/2025,21:33:02,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001a1807240006c4a707a6b01500000000000000020800000000000000000007e90319151a1a1c0e49a50d0a,,
25/03/2025,21:33:03,S,+SACK:1c0e$,,
25/03/2025,21:33:03,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001a1d07240006c4a707a6b01500000000000000020800000000000000000007e90319151a1f1c0ff4e00d0a,,
25/03/2025,21:33:03,S,+SACK:1c0f$,,
25/03/2025,21:33:03,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001a2207240006c4a707a6b01500000000000000020800000000000000000007e90319151a241c1001750d0a,,
25/03/2025,21:33:03,S,+SACK:1c10$,,
25/03/2025,21:33:04,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220b10010100000000000240fcf2e873fe9c1d5007e9031a001a2707240006c4a707a6b01500000000000000020800000000000000000007e90319151a291c116e650d0a,,
25/03/2025,21:33:04,S,+SACK:1c11$,,
25/03/2025,21:33:04,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001a2c07240006c4a707a6b01500000000000000020800000000000000000007e90319151a2e1c12c9d10d0a,,
25/03/2025,21:33:04,S,+SACK:1c12$,,
25/03/2025,21:33:05,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210a10010100000000000240fcf2e873fe9c1d5007e9031a001a3107240006c4a707a6b01500000000000000020800000000000000000007e90319151a331c1378c80d0a,,
25/03/2025,21:33:05,S,+SACK:1c13$,,
25/03/2025,21:33:05,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001a3607240006c4a707a6b01500000000000000020800000000000000000007e90319151a381c151f740d0a,,
25/03/2025,21:33:05,S,+SACK:1c15$,,
25/03/2025,21:33:06,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001a3b07240006c4a707a6b01500000000000000020800000000000000000007e90319151b011c16103c0d0a,,
25/03/2025,21:33:06,S,+SACK:1c16$,,
25/03/2025,21:33:06,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001b0407240006c4a707a6b01500000000000000020800000000000000000007e90319151b061c1780380d0a,,
25/03/2025,21:33:06,S,+SACK:1c17$,,
25/03/2025,21:33:07,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001b0907240006c4a707a6b01500000000000000020800000000000000000007e90319151b0b1c1853fa0d0a,,
25/03/2025,21:33:07,S,+SACK:1c18$,,
25/03/2025,21:33:07,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001b0e07240006c4a707a6b01500000000000000020800000000000000000007e90319151b101c196fca0d0a,,
25/03/2025,21:33:07,S,+SACK:1c19$,,
25/03/2025,21:33:08,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001b1307240006c4a707a6b01500000000000000020800000000000000000007e90319151b151c1a0e8c0d0a,,
25/03/2025,21:33:08,S,+SACK:1c1a$,,
25/03/2025,21:33:08,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001b1807240006c4a707a6b01500000000000000020800000000000000000007e90319151b1a1c1b5b2f0d0a,,
25/03/2025,21:33:08,S,+SACK:1c1b$,,
25/03/2025,21:33:09,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001b1d07240006c4a707a6b01500000000000000020800000000000000000007e90319151b1f1c1c86ac0d0a,,
25/03/2025,21:33:09,S,+SACK:1c1c$,,
25/03/2025,21:33:10,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220710010100000000000240fcf2e873fe9c1d5007e9031a001b2207240006c4a707a6b01500000000000000020800000000000000000007e90319151b241c1d2b220d0a,,
25/03/2025,21:33:10,S,+SACK:1c1d$,,
25/03/2025,21:33:10,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100220c10010100000000000240fcf2e873fe9c1d5007e9031a001b2707240006c4a707a6b01500000000000000020800000000000000000007e90319151b291c1eb4600d0a,,
25/03/2025,21:33:10,S,+SACK:1c1e$,,
25/03/2025,21:33:10,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001b2c07240006c4a707a6b01500000000000000020800000000000000000007e90319151b2e1c1f3ab50d0a,,
25/03/2025,21:33:10,S,+SACK:1c1f$,,
25/03/2025,21:33:11,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001b3107240006c4a707a6b01500000000000000020800000000000000000007e90319151b331c2046ee0d0a,,
25/03/2025,21:33:11,S,+SACK:1c20$,,
25/03/2025,21:33:11,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001b3607240006c4a707a6b01500000000000000020800000000000000000007e90319151b381c2139bd0d0a,,
25/03/2025,21:33:11,S,+SACK:1c21$,,
25/03/2025,21:33:12,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001b3b07240006c4a707a6b01500000000000000020800000000000000000007e90319151c011c22116c0d0a,,
25/03/2025,21:33:12,S,+SACK:1c22$,,
25/03/2025,21:33:12,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001c0407240006c4a707a6b01500000000000000020800000000000000000007e90319151c061c2356940d0a,,
25/03/2025,21:33:12,S,+SACK:1c23$,,
25/03/2025,21:33:13,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210b10010100000000000240fcf2e873fe9c1d5007e9031a001c0907240006c4a707a6b01500000000000000020800000000000000000007e90319151c0b1c240d7d0d0a,,
25/03/2025,21:33:13,S,+SACK:1c24$,,
25/03/2025,21:33:13,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001c0e07240006c4a707a6b01500000000000000020800000000000000000007e90319151c101c254ab90d0a,,
25/03/2025,21:33:14,S,+SACK:1c25$,,
25/03/2025,21:33:14,D,2b4253500700fe2fbf006380200309020915564a5806025d61033700000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001c1307240006c4a707a6b01500000000000000020800000000000000000007e90319151c151c262bff0d0a,,
25/03/2025,21:33:14,S,+SACK:1c26$,,
25/03/2025,21:33:14,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210810010100000000000240fcf2e873fe9c1d5007e9031a001c1807240006c4a707a6b01500000000000000020800000000000000000007e90319151c1a1c2731690d0a,,
25/03/2025,21:33:14,S,+SACK:1c27$,,
25/03/2025,21:33:15,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210a10010100000000000240fcf2e873fe9c1d5007e9031a001c1d07240006c4a707a6b01500000000000000020800000000000000000007e90319151c1f1c284a1a0d0a,,
25/03/2025,21:33:15,S,+SACK:1c28$,,
25/03/2025,21:33:15,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001c2207240006c4a707a6b01500000000000000020800000000000000000007e90319151c241c2924780d0a,,
25/03/2025,21:33:16,S,+SACK:1c29$,,
25/03/2025,21:33:16,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001c2707240006c4a707a6b01500000000000000020800000000000000000007e90319151c291c2a10de0d0a,,
25/03/2025,21:33:16,S,+SACK:1c2a$,,
25/03/2025,21:33:16,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001c2c07240006c4a707a6b01500000000000000020800000000000000000007e90319151c2e1c2becdc0d0a,,
25/03/2025,21:33:16,S,+SACK:1c2b$,,
25/03/2025,21:33:17,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001c3107240006c4a707a6b01500000000000000020800000000000000000007e90319151c331c2c27dc0d0a,,
25/03/2025,21:33:17,S,+SACK:1c2c$,,
25/03/2025,21:33:18,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210b10010100000000000240fcf2e873fe9c1d5007e9031a001c3607240006c4a707a6b01500000000000000020800000000000000000007e90319151c381c2d237b0d0a,,
25/03/2025,21:33:18,S,+SACK:1c2d$,,
25/03/2025,21:33:18,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001c3b07240006c4a707a6b01500000000000000020800000000000000000007e90319151d011c2e57c70d0a,,
25/03/2025,21:33:18,S,+SACK:1c2e$,,
25/03/2025,21:33:19,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d0407240006c4a707a6b01500000000000000020800000000000000000007e90319151d061c2fc7c30d0a,,
25/03/2025,21:33:19,S,+SACK:1c2f$,,
25/03/2025,21:33:19,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d0907240006c4a707a6b01500000000000000020800000000000000000007e90319151d0b1c3164c60d0a,,
25/03/2025,21:33:19,S,+SACK:1c31$,,
25/03/2025,21:33:19,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210b10010100000000000240fcf2e873fe9c1d5007e9031a001d0e07240006c4a707a6b01500000000000000020800000000000000000007e90319151d101c3203400d0a,,
25/03/2025,21:33:20,S,+SACK:1c32$,,
25/03/2025,21:33:20,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d1307240006c4a707a6b01500000000000000020800000000000000000007e90319151d151c3339b00d0a,,
25/03/2025,21:33:20,S,+SACK:1c33$,,
25/03/2025,21:33:20,D,2b4253500700fe2fbf006380200309020915564a5806025d61033800000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d1807240006c4a707a6b01500000000000000020800000000000000000007e90319151d1a1c340cd50d0a,,
25/03/2025,21:33:21,S,+SACK:1c34$,,
25/03/2025,21:33:21,D,2b4253500700fe2fbf006380200309020915564a5806025d61033900000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d1d07240006c4a707a6b01500000000000000020800000000000000000007e90319151d1f1c35d1890d0a,,
25/03/2025,21:33:21,S,+SACK:1c35$,,
25/03/2025,21:33:22,D,2b4253500700fe2fbf006380200309020915564a5806025d61033900000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d2207240006c4a707a6b01500000000000000020800000000000000000007e90319151d241c36f7a10d0a,,
25/03/2025,21:33:22,S,+SACK:1c36$,,
25/03/2025,21:33:22,D,2b4253500700fe2fbf006380200309020915564a5806025d61033900000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d2707240006c4a707a6b01500000000000000020800000000000000000007e90319151d291c37e3450d0a,,
25/03/2025,21:33:22,S,+SACK:1c37$,,
25/03/2025,21:33:23,D,2b4253500700fe2fbf006380200309020915564a5806025d61033900000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d2c07240006c4a707a6b01500000000000000020800000000000000000007e90319151d2e1c38fe890d0a,,
25/03/2025,21:33:23,S,+SACK:1c38$,,
25/03/2025,21:33:23,D,2b4253500700fe2fbf006380200309020915564a5806025d61033900000100210c10010100000000000240fcf2e873fe9c1d5007e9031a001d3107240006c4a707a6b01500000000000000020800000000000000000007e90319151d331c39554f0d0a,,
25/03/2025,21:33:23,S,+SACK:1c39$,,
25/03/2025,21:33:24,D,2b4253500700fe2fbf006380200309020915564a5806025d61033900000100210a10010100000000000240fcf2e873fe9c1d5007e9031a001d3607240006c4a707a6b01500000000000000020800000000000000000007e90319151d381c3a62560d0a,,
25/03/2025,21:33:24,S,+SACK:1c3a$,,
25/03/2025,21:41:40,D,2b484244ef2280200309020915564a5806025d610307e903191529291c5a8d9e0d0a
25/03/2025,21:41:40,S,+SACK:GTHBD,8020030902,1c5a$
25/03/2025,21:43:40,D,2b484244ef2280200309020915564a5806025d610307e90319152b291c5b70d70d0a
25/03/2025,21:43:40,S,+SACK:GTHBD,8020030902,1c5b$
25/03/2025,21:45:40,D,2b484244ef2280200309020915564a5806025d610307e90319152d291c5c27a90d0a
25/03/2025,21:45:40,S,+SACK:GTHBD,8020030902,1c5c$
25/03/2025,21:47:40,D,2b484244ef2280200309020915564a5806025d610307e90319152f291c5ddae00d0a
25/03/2025,21:47:40,S,+SACK:GTHBD,8020030902,1c5d$
25/03/2025,21:49:40,D,2b484244ef2280200309020915564a5806025d610307e903191531291c5e537e0d0a
25/03/2025,21:49:40,S,+SACK:GTHBD,8020030902,1c5e$
25/03/2025,22:41:33,D,2b484244ef2280200309020915564a5806025d610307e903191628211c7479f50d0a
25/03/2025,22:41:33,S,+SACK:GTHBD,8020030902,1c74$
25/03/2025,22:41:33,D,2b4556540c00fe7fbf006680200309020915564a5806025d61035b2bed000000000100210c010100000000000252fcf2e802fe9c1e6507e9031a01281107240006c4a707a6b03300000000000000020800000000000000000007e903191628131c73f90b0d0a
25/03/2025,22:41:33,S,+SACK:1c73$
25/03/2025,22:41:34,D,2b41434b0b6f2680200309020915564a5806025d610300ffff07e903191628351c75dfde0d0a
25/03/2025,22:41:34,S,+SACK:1c75$
25/03/2025,22:41:34,D,2b5253500700fe2fbf006380200309020915564a5806025d61035b00000100210c10010100000000000252fcf2e802fe9c1e6507e9031a01283507240006c4a707a6b01500000000000000020800000000000000000007e903191628361c76d1670d0a
25/03/2025,22:41:34,S,+SACK:1c76$
25/03/2025,22:41:35,D,2b5253500700fe2fbf006380200309020915564a5806025d61035b00000100210b10010100000000000252fcf2e802fe9c1e6507e9031a01283a07240006c4a707a6b01500000000000000020800000000000000000007e903191629001c7770bf0d0a
25/03/2025,22:41:35,S,+SACK:1c77$
